
9, 21.000
11, 20.875
12, 23.375
13, 22.000
15, 23.500
17, 20.875
18, 22.000
19, 22.250
20, 21.875
21, 23.250
23, 22.500
24, 23.000
25, 24.125
26, 22.000
27, 23.125
29, 22.375
31, 21.750
32, 21.875
33, 24.875
36, 24.625
