1.378580392156862899e-01 1.230050980392156657e-01 1.465345098039215754e-01 1.414741176470587503e-01 1.277372549019607506e-01 1.285705882352941032e-01 1.324921568627450696e-01 1.316588235294117171e-01 1.316588235294117171e-01 1.297094117647059619e-01 1.190835294117645882e-01 1.190835294117645882e-01 1.347698039215685650e-01 1.465345098039215754e-01 1.101015686274509076e-01 1.414741176470587503e-01 1.442568627450980800e-01 1.324921568627450696e-01 1.403352941176470026e-01 1.285705882352941032e-01 1.403352941176470026e-01 1.481784313725490465e-01 1.324921568627450696e-01 1.403352941176470026e-01 1.364137254901960361e-01 1.395019607843136500e-01 1.395019607843136500e-01 1.355803921568626835e-01
1.465345098039215754e-01 1.308482352941175986e-01 1.297094117647059619e-01 1.198941176470588177e-01 1.316588235294117171e-01 1.395019607843136500e-01 1.238156862745097841e-01 1.319415686274509891e-01 1.260705882352941565e-01 7.342352941176466530e-02 1.033972549019607223e-01 1.731521568627450991e-01 7.119137254901952705e-02 1.151619607843137327e-01 1.426129411764704980e-01 1.190835294117645882e-01 1.207274509803921703e-01 1.403352941176470026e-01 1.521000000000000130e-01 1.364137254901960361e-01 1.403352941176470026e-01 1.481784313725490465e-01 1.324921568627450696e-01 1.442568627450980800e-01 1.364137254901960361e-01 1.395019607843136500e-01 1.395019607843136500e-01 1.378203921568627033e-01
1.375525490196077838e-01 1.355803921568626835e-01 1.238156862745097841e-01 1.198941176470588177e-01 1.395019607843136500e-01 1.358631372549018446e-01 1.123337254901960458e-01 1.182274509803921125e-01 1.440117647058822836e-01 4.165721568627450688e-01 8.255541176470587716e-01 8.098678431372549058e-01 6.922207843137255789e-01 2.765345098039214689e-01 9.500352941176470889e-02 1.300149019607842460e-01 1.277372549019607506e-01 1.355803921568626835e-01 1.355803921568626835e-01 1.159725490196078512e-01 1.512666666666666604e-01 1.198941176470588177e-01 1.434235294117647275e-01 1.395019607843136500e-01 1.355803921568626835e-01 1.395019607843136500e-01 1.395019607843136500e-01 1.378203921568627033e-01
1.285705882352941032e-01 1.324921568627450696e-01 1.324921568627450696e-01 1.324921568627450696e-01 1.378125490196078218e-01 1.162552941176471233e-01 1.339137254901960894e-01 9.108196078431363141e-02 3.997847058823529309e-01 8.605803921568627723e-01 7.723564705882353110e-01 7.801996078431372439e-01 7.953203921568627877e-01 8.118400000000000061e-01 2.471341176470587264e-01 1.138007843137255337e-01 1.257878431372548844e-01 1.375525490196077838e-01 1.297094117647059619e-01 1.453956862745098277e-01 1.355803921568626835e-01 1.395019607843136500e-01 1.355803921568626835e-01 1.316588235294117171e-01 1.355803921568626835e-01 1.395019607843136500e-01 1.395019607843136500e-01 1.378203921568627033e-01
1.313533333333333220e-01 1.313533333333333220e-01 1.352749019607843994e-01 1.221262745098038449e-01 1.280199999999999116e-01 1.221490196078430790e-01 1.445772549019607167e-01 6.252980392156870515e-02 5.566701960784313785e-01 8.009462745098039349e-01 7.687403921568627396e-01 7.726619607843137061e-01 7.421227450980392160e-01 7.891815686274510355e-01 4.625525490196078504e-01 7.431725490196072759e-02 1.190835294117645882e-01 1.347698039215685650e-01 1.308482352941175986e-01 1.375525490196077838e-01 1.297094117647059619e-01 1.218662745098039180e-01 1.551882352941176269e-01 1.316588235294117171e-01 1.355803921568626835e-01 1.395019607843136500e-01 1.417419607843136697e-01 1.378203921568627033e-01
1.274317647058823555e-01 1.313533333333333220e-01 1.313533333333333220e-01 1.182047058823529895e-01 1.280199999999999116e-01 1.328125490196078173e-01 1.135101960784312691e-01 1.337062745098038796e-01 7.751768627450980054e-01 7.496980392156862294e-01 8.096603921568626960e-01 7.626015686274509875e-01 7.704447058823529204e-01 7.849921568627450386e-01 2.300788235294117801e-01 1.359611764705882520e-01 1.263760784313726626e-01 1.028466666666667528e-01 1.263760784313726626e-01 1.190835294117645882e-01 1.426129411764704980e-01 1.336309803921568173e-01 1.179447058823528405e-01 1.375525490196077838e-01 1.355803921568626835e-01 1.417419607843136697e-01 1.417419607843136697e-01 1.378203921568627033e-01
1.235101960784312780e-01 1.313533333333333220e-01 1.285705882352941032e-01 1.280199999999999116e-01 1.299921568627451229e-01 1.269415686274510957e-01 8.859686274509803727e-02 4.261572549019607692e-01 7.978956862745097967e-01 7.544905882352941351e-01 7.780199999999999338e-01 7.780199999999999338e-01 8.034988235294117098e-01 6.522243137254901679e-01 1.124317647058823422e-01 9.282392156862739885e-02 2.137894117647058945e-01 3.157501960784312445e-01 1.902599999999999847e-01 1.263760784313726626e-01 1.260933333333333906e-01 1.230050980392156657e-01 1.532388235294118717e-01 1.375525490196077838e-01 1.375525490196077838e-01 1.417419607843136697e-01 1.417419607843136697e-01 1.378203921568627033e-01
1.364137254901960361e-01 1.324921568627450696e-01 1.198941176470588177e-01 1.339137254901960894e-01 1.171262745098039515e-01 1.095886274509805247e-01 1.062552941176471144e-01 7.810705882352940721e-01 7.603615686274509677e-01 7.662552941176470345e-01 7.564627450980392354e-01 7.309611764705882253e-01 8.152635294117647202e-01 2.365380392156862799e-01 7.378156862745099964e-02 7.785250980392156572e-01 8.236047058823529055e-01 8.353694117647059159e-01 7.765458823529411969e-01 1.353580392156863432e-01 1.221717647058824241e-01 1.339364705882352125e-01 1.230050980392156657e-01 1.414741176470587503e-01 1.369870588235293507e-01 1.417419607843136697e-01 1.417419607843136697e-01 1.378203921568627033e-01
1.316588235294117171e-01 1.316588235294117171e-01 1.375525490196077838e-01 1.204823529411764849e-01 1.269415686274510957e-01 8.410980392156863772e-02 4.379219607843137796e-01 8.130086274509803479e-01 7.976278431372548772e-01 7.466474509803922022e-01 7.469301960784313632e-01 7.586949019607842626e-01 6.600674509803921008e-01 7.378156862745099964e-02 7.079368627450980389e-01 7.675937254901961104e-01 7.605917647058824116e-01 8.037290196078431537e-01 7.992419607843137541e-01 8.549772549019607482e-01 2.569266666666666366e-01 1.260933333333333906e-01 1.347698039215685650e-01 1.414741176470587503e-01 1.409086274509803172e-01 1.417419607843136697e-01 1.417419607843136697e-01 1.378203921568627033e-01
1.252223529411764513e-01 1.453956862745098277e-01 1.269266666666666321e-01 1.361686274509803507e-01 1.252749019607843906e-01 6.842352941176454983e-02 7.045886274509803870e-01 7.816360784313725052e-01 7.662552941176470345e-01 7.861458823529411388e-01 7.547733333333332961e-01 7.567227450980391623e-01 3.816360784313724830e-01 8.440745098039215133e-02 7.715152941176470769e-01 8.009156862745098193e-01 8.087894117647058678e-01 7.931031372549020020e-01 8.233368627450979860e-01 7.647811764705882975e-01 5.275149019607843215e-01 9.472078431372543683e-02 1.504560784313725419e-01 1.448301960784313946e-01 1.369870588235293507e-01 1.378203921568627033e-01 1.378203921568627033e-01 1.378203921568627033e-01
1.409086274509803172e-01 1.224396078431372326e-01 1.190835294117645882e-01 1.342192156862744845e-01 1.135101960784312691e-01 2.213647058823529079e-01 7.908631372549019822e-01 7.659498039215686394e-01 7.995772549019607434e-01 7.603615686274509677e-01 7.917341176470588104e-01 7.407537254901961354e-01 1.770313725490191281e-02 1.667603921568627801e-01 8.224956862745098629e-01 8.121149019607842856e-01 8.127109803921568343e-01 8.009462745098039349e-01 7.880427450980391768e-01 7.992419607843137541e-01 4.451619607843136928e-01 1.104070588235294137e-01 1.426129411764704980e-01 1.213007843137254849e-01 1.369870588235293507e-01 1.378203921568627033e-01 1.378203921568627033e-01 1.378203921568627033e-01
1.342043137254901319e-01 1.302827450980391655e-01 1.504560784313725419e-01 1.244039215686274513e-01 1.185329411764706187e-01 1.958631372549020089e-01 8.317454901960783520e-01 7.678992156862745055e-01 7.698713725490196058e-01 7.799694117647058000e-01 7.878125490196078440e-01 8.208517647058823918e-01 6.659384313725489335e-01 6.944905882352940818e-01 8.023223529411764865e-01 8.278011764705882625e-01 8.242078431372549252e-01 8.104709803921568145e-01 8.166325490196078007e-01 7.762780392156862774e-01 3.765458823529411747e-01 9.864235294117651431e-02 1.504560784313725419e-01 1.173792156862744074e-01 1.409086274509803172e-01 1.417419607843136697e-01 1.417419607843136697e-01 1.417419607843136697e-01
1.409086274509803172e-01 1.173792156862744074e-01 1.257878431372548844e-01 1.504560784313725419e-01 1.008745098039215415e-01 1.543925490196077499e-01 7.631066666666665999e-01 7.667603921568627579e-01 7.522129411764706397e-01 8.286949019607843248e-01 8.247733333333333583e-01 8.130086274509803479e-01 8.379219607843136908e-01 8.042945098039215868e-01 8.180086274509803523e-01 8.017568627450979424e-01 8.438156862745097575e-01 8.104709803921568145e-01 8.480050980392156434e-01 7.998074509803920762e-01 5.294870588235294218e-01 9.079921568627447037e-02 1.230050980392156657e-01 1.565949019607842940e-01 1.409086274509803172e-01 1.417419607843136697e-01 1.417419607843136697e-01 1.417419607843136697e-01
1.254901960784313708e-01 1.378203921568627033e-01 1.260556862745098039e-01 1.140231372549019850e-01 1.417568627450980223e-01 7.791058823529417587e-02 5.403878431372548530e-01 8.336949019607843292e-01 7.314662745098039487e-01 8.228011764705882580e-01 8.051654901960784150e-01 7.928352941176470825e-01 7.732274509803921392e-01 8.127109803921568343e-01 8.037290196078431537e-01 7.880427450980391768e-01 8.124431372549019148e-01 8.300788235294117579e-01 8.009462745098039349e-01 8.194152941176470195e-01 2.686913725490196470e-01 1.143286274509803802e-01 1.465345098039215754e-01 1.291439215686275288e-01 1.378203921568627033e-01 1.378203921568627033e-01 1.378203921568627033e-01 1.378203921568627033e-01
1.313611764705882035e-01 1.280050980392156701e-01 1.319266666666666366e-01 1.120509803921568848e-01 1.280199999999999116e-01 1.199090196078430592e-01 9.024078431372550835e-02 4.199580392156863073e-01 8.317454901960783520e-01 7.908631372549019822e-01 7.810705882352940721e-01 8.163647058823528813e-01 8.001129411764705823e-01 7.844266666666666055e-01 8.121454901960784012e-01 8.160670588235293677e-01 8.163647058823528813e-01 7.947847058823529487e-01 8.065494117647058481e-01 7.801996078431372439e-01 1.079070588235294670e-01 1.300149019607842460e-01 1.465345098039215754e-01 1.330654901960783842e-01 1.378203921568627033e-01 1.378203921568627033e-01 1.378203921568627033e-01 1.378203921568627033e-01
