1.280050980392156701e-01 1.280050980392156701e-01 1.280050980392156701e-01 1.299772549019608814e-01 1.338988235294116258e-01 1.338988235294116258e-01 1.338988235294116258e-01 1.338988235294116258e-01 1.280050980392156701e-01 1.319266666666666366e-01 1.280050980392156701e-01 1.338988235294116258e-01 1.414741176470587503e-01 1.347698039215685650e-01 1.378580392156862899e-01 1.378580392156862899e-01 1.378203921568627033e-01 1.182125490196077600e-01 1.417419607843136697e-01 1.397698039215685695e-01 1.162403921568627707e-01 1.378203921568627033e-01 1.221341176470588374e-01 1.526733333333334386e-01 1.381258823529412094e-01 1.381258823529412094e-01 1.386913725490196425e-01 1.347698039215685650e-01
1.280050980392156701e-01 1.280050980392156701e-01 1.280050980392156701e-01 1.299772549019608814e-01 1.338988235294116258e-01 1.338988235294116258e-01 1.338988235294116258e-01 1.338988235294116258e-01 1.280050980392156701e-01 1.358482352941176030e-01 1.417419607843136697e-01 1.198941176470588177e-01 1.453956862745098277e-01 1.230050980392156657e-01 1.417796078431372564e-01 1.233105882352941718e-01 1.297094117647059619e-01 1.375525490196077838e-01 1.238156862745097841e-01 1.338988235294116258e-01 1.456635294117647472e-01 1.299772549019608814e-01 1.456635294117647472e-01 1.213007843137254849e-01 1.369870588235293507e-01 1.381258823529412094e-01 1.381258823529412094e-01 1.336309803921568173e-01
1.280050980392156701e-01 1.280050980392156701e-01 1.280050980392156701e-01 1.299772549019608814e-01 1.338988235294116258e-01 1.338988235294116258e-01 1.338988235294116258e-01 1.338988235294116258e-01 1.260556862745098039e-01 1.221341176470588374e-01 1.395019607843136500e-01 1.375525490196077838e-01 1.269266666666666321e-01 1.457011764705883339e-01 1.275149019607842993e-01 1.118286274509804334e-01 1.269266666666666321e-01 1.308482352941175986e-01 1.297094117647059619e-01 1.140231372549019850e-01 1.355803921568626835e-01 1.417419607843136697e-01 1.299772549019608814e-01 1.330654901960783842e-01 1.369870588235293507e-01 1.369870588235293507e-01 1.369870588235293507e-01 1.336309803921568173e-01
1.280050980392156701e-01 1.280050980392156701e-01 1.280050980392156701e-01 1.299772549019608814e-01 1.338988235294116258e-01 1.338988235294116258e-01 1.338988235294116258e-01 1.338988235294116258e-01 1.456635294117647472e-01 1.355803921568626835e-01 1.277372549019607506e-01 1.257878431372548844e-01 1.283254901960784178e-01 5.186627450980385579e-02 2.137894117647058945e-01 1.608596078431371312e-01 6.476980392156861388e-02 1.104070588235294137e-01 1.347698039215685650e-01 1.504560784313725419e-01 1.414741176470587503e-01 1.198941176470588177e-01 1.182125490196077600e-01 1.417419607843136697e-01 1.378203921568627033e-01 1.369870588235293507e-01 1.369870588235293507e-01 1.330654901960783842e-01
1.319266666666666366e-01 1.319266666666666366e-01 1.319266666666666366e-01 1.338988235294116258e-01 1.299772549019608814e-01 1.299772549019608814e-01 1.299772549019608814e-01 1.299772549019608814e-01 1.198941176470588177e-01 1.316588235294117171e-01 1.143058823529411461e-01 1.361686274509803507e-01 4.794470588235300035e-02 5.095886274509804359e-01 8.488156862745097619e-01 8.233368627450979860e-01 4.776733333333333942e-01 1.569380392156862758e-01 1.196717647058823664e-01 1.381407843137254510e-01 1.257878431372548844e-01 1.473450980392156939e-01 1.434235294117647275e-01 1.260556862745098039e-01 1.378203921568627033e-01 1.378203921568627033e-01 1.378203921568627033e-01 1.338988235294116258e-01
1.319266666666666366e-01 1.319266666666666366e-01 1.338988235294116258e-01 1.338988235294116258e-01 1.299772549019608814e-01 1.299772549019608814e-01 1.299772549019608814e-01 1.277372549019607506e-01 1.355803921568626835e-01 1.159725490196078512e-01 1.378352941176469448e-01 8.126666666666659822e-02 4.445886274509803782e-01 8.409725490196078290e-01 7.925298039215685764e-01 7.673337254901960724e-01 8.040345098039215488e-01 6.715345098039215976e-01 1.247321568627449695e-01 1.118286274509804334e-01 1.426129411764704980e-01 1.316588235294117171e-01 1.551882352941176269e-01 1.319266666666666366e-01 1.358482352941176030e-01 1.358482352941176030e-01 1.378203921568627033e-01 1.338988235294116258e-01
1.319266666666666366e-01 1.319266666666666366e-01 1.338988235294116258e-01 1.338988235294116258e-01 1.299772549019608814e-01 1.291439215686275288e-01 1.299772549019608814e-01 1.277372549019607506e-01 1.316588235294117171e-01 1.417568627450980223e-01 1.182274509803921125e-01 7.988274509803927614e-02 7.179972549019607575e-01 8.297733333333333627e-01 8.031933333333333147e-01 7.953501960784313818e-01 7.738007843137255648e-01 8.079560784313725152e-01 5.970247058823530129e-01 8.634980392156854645e-02 1.302976470588234070e-01 1.336309803921568173e-01 1.207274509803921703e-01 1.436913725490196470e-01 1.358482352941176030e-01 1.358482352941176030e-01 1.358482352941176030e-01 1.338988235294116258e-01
1.319266666666666366e-01 1.319266666666666366e-01 1.338988235294116258e-01 1.338988235294116258e-01 1.299772549019608814e-01 1.291439215686275288e-01 1.299772549019608814e-01 1.277372549019607506e-01 1.277372549019607506e-01 1.299921568627451229e-01 1.092831372549020186e-01 3.073337254901959970e-01 8.356443137254901954e-01 7.942113725490196341e-01 7.757423529411764385e-01 7.973223529411764821e-01 8.068776470588234773e-01 7.617682352941176349e-01 7.412894117647058634e-01 1.703843137254902329e-01 1.224545098039215851e-01 1.218662745098039180e-01 1.560215686274509794e-01 1.307878431372548889e-01 1.347094117647059663e-01 1.347094117647059663e-01 1.358482352941176030e-01 1.338988235294116258e-01
1.324921568627450696e-01 1.324921568627450696e-01 1.338988235294116258e-01 1.338988235294116258e-01 1.338988235294116258e-01 1.330654901960783842e-01 1.338988235294116258e-01 1.316588235294117171e-01 1.238156862745097841e-01 1.417568627450980223e-01 8.183215686274503131e-02 3.936082352941175921e-01 8.101654901960784194e-01 8.020545098039215670e-01 7.477407843137254817e-01 7.595054901960784921e-01 7.990345098039215443e-01 7.813760784313725782e-01 7.967568627450980490e-01 2.939250980392156265e-01 1.224545098039215851e-01 1.221490196078430790e-01 1.481784313725490465e-01 1.268662745098039224e-01 1.347094117647059663e-01 1.347094117647059663e-01 1.358482352941176030e-01 1.358482352941176030e-01
1.324921568627450696e-01 1.324921568627450696e-01 1.316588235294117171e-01 1.338988235294116258e-01 1.338988235294116258e-01 1.338988235294116258e-01 1.338988235294116258e-01 1.316588235294117171e-01 1.316588235294117171e-01 1.260705882352941565e-01 1.328125490196078173e-01 2.541133333333333022e-01 8.376164705882352957e-01 8.384874509803921239e-01 7.516623529411764482e-01 6.155462745098039257e-01 7.732878431372549599e-01 7.931407843137254776e-01 7.967568627450980490e-01 4.586309803921568840e-01 9.500352941176470889e-02 1.378352941176469448e-01 1.285705882352941032e-01 1.386309803921567108e-01 1.307878431372548889e-01 1.347094117647059663e-01 1.358482352941176030e-01 1.358482352941176030e-01
1.324921568627450696e-01 1.316588235294117171e-01 1.316588235294117171e-01 1.338988235294116258e-01 1.338988235294116258e-01 1.338988235294116258e-01 1.338988235294116258e-01 1.338988235294116258e-01 1.355803921568626835e-01 1.143058823529411461e-01 1.132047058823529850e-01 1.112552941176471188e-01 6.415380392156861955e-01 8.687211764705882189e-01 7.202898039215686055e-01 1.841737254901959497e-01 7.878352941176470781e-01 7.780199999999999338e-01 7.967568627450980490e-01 3.958858823529411985e-01 9.108196078431363141e-02 1.417568627450980223e-01 1.442568627450980800e-01 1.358482352941176030e-01 1.307878431372548889e-01 1.319266666666666366e-01 1.358482352941176030e-01 1.378203921568627033e-01
1.316588235294117171e-01 1.316588235294117171e-01 1.316588235294117171e-01 1.316588235294117171e-01 1.338988235294116258e-01 1.338988235294116258e-01 1.338988235294116258e-01 1.338988235294116258e-01 1.277372549019607506e-01 1.414741176470587503e-01 1.378352941176469448e-01 1.230200000000000182e-01 8.859686274509803727e-02 5.628388235294117248e-01 1.242113725490195941e-01 5.841737254901960830e-01 7.937062745098039107e-01 7.407537254901961354e-01 7.614627450980392398e-01 3.154823529411764360e-01 1.224545098039215851e-01 1.378352941176469448e-01 1.277372549019607506e-01 1.358482352941176030e-01 1.319266666666666366e-01 1.319266666666666366e-01 1.358482352941176030e-01 1.378203921568627033e-01
1.316588235294117171e-01 1.316588235294117171e-01 1.316588235294117171e-01 1.316588235294117171e-01 1.338988235294116258e-01 1.338988235294116258e-01 1.338988235294116258e-01 1.338988235294116258e-01 1.355803921568626835e-01 1.316588235294117171e-01 1.221490196078430790e-01 1.387062745098038841e-01 1.101541176470589578e-01 8.048588235294118487e-02 2.404596078431372463e-01 7.830349019607842909e-01 7.662552941176470345e-01 7.485968627450980684e-01 7.712552941176470389e-01 9.587450980392153710e-02 1.146113725490195412e-01 1.339137254901960894e-01 1.316588235294117171e-01 1.436913725490196470e-01 1.319266666666666366e-01 1.319266666666666366e-01 1.338988235294116258e-01 1.355803921568626835e-01
1.319415686274509891e-01 1.316588235294117171e-01 1.316588235294117171e-01 1.316588235294117171e-01 1.338988235294116258e-01 1.338988235294116258e-01 1.338988235294116258e-01 1.338988235294116258e-01 1.260556862745098039e-01 1.316588235294117171e-01 1.299921568627451229e-01 1.367341176470587838e-01 1.258403921568628236e-01 4.519176470588237571e-02 7.051541176470588201e-01 7.555839215686274146e-01 7.446752941176471019e-01 7.737929411764705723e-01 4.905690196078431597e-01 7.821607843137257099e-02 1.655917647058823272e-01 1.221490196078430790e-01 1.355803921568626835e-01 1.162403921568627707e-01 1.319266666666666366e-01 1.338988235294116258e-01 1.338988235294116258e-01 1.316588235294117171e-01
1.319415686274509891e-01 1.316588235294117171e-01 1.316588235294117171e-01 1.316588235294117171e-01 1.338988235294116258e-01 1.338988235294116258e-01 1.338988235294116258e-01 1.338988235294116258e-01 1.397698039215685695e-01 1.198941176470588177e-01 1.143058823529411461e-01 1.249694117647058844e-01 3.564431372549015098e-02 5.533141176470588452e-01 7.914286274509804153e-01 7.502635294117647735e-01 7.384988235294117631e-01 7.875070588235293378e-01 9.841215686274507046e-02 1.135101960784312691e-01 1.400901960784314282e-01 1.571603921568627271e-01 1.081294117647058073e-01 1.535066666666667912e-01 1.338988235294116258e-01 1.338988235294116258e-01 1.338988235294116258e-01 1.316588235294117171e-01
1.319415686274509891e-01 1.319415686274509891e-01 1.316588235294117171e-01 1.316588235294117171e-01 1.338988235294116258e-01 1.338988235294116258e-01 1.338988235294116258e-01 1.319266666666666366e-01 1.162403921568627707e-01 1.355803921568626835e-01 6.332549019607847107e-02 1.675411764705880824e-01 4.154709803921567968e-01 7.964513725490196538e-01 7.326050980392155854e-01 7.541850980392157400e-01 8.424090196078430903e-01 3.163533333333332642e-01 1.121262745098039471e-01 1.370396078431371789e-01 8.910980392156864216e-02 7.872901960784317588e-02 1.238156862745097841e-01 1.221341176470588374e-01 1.338988235294116258e-01 1.338988235294116258e-01 1.338988235294116258e-01 1.316588235294117171e-01
1.378203921568627033e-01 1.338988235294116258e-01 1.324921568627450696e-01 1.364137254901960361e-01 1.198713725490195836e-01 1.299694117647058889e-01 1.344564705882352884e-01 1.277521568627451032e-01 1.207799999999998875e-01 6.506745098039212749e-02 6.059760784313725779e-01 8.757537254901960333e-01 8.544792156862744958e-01 8.074203921568627873e-01 7.701768627450980009e-01 7.662552941176470345e-01 5.617000000000000881e-01 1.067980392156863134e-01 1.219188235294117462e-01 4.234862745098033621e-02 5.112552941176471411e-01 4.812666666666666204e-01 1.700639215686274852e-01 1.257878431372548844e-01 1.336309803921568173e-01 1.330654901960783842e-01 1.342043137254901319e-01 1.347698039215685650e-01
1.369870588235293507e-01 1.260556862745098039e-01 1.198941176470588177e-01 1.364137254901960361e-01 1.495772549019607212e-01 1.182047058823529895e-01 1.325070588235294222e-01 9.637960784313714946e-02 7.372117647058817891e-02 5.748713725490195436e-01 7.947847058823529487e-01 8.208517647058823918e-01 8.191850980392156867e-01 7.995772549019607434e-01 7.858631372549019778e-01 7.584121568627451015e-01 3.314431372549009325e-02 5.695647058823527509e-02 9.841215686274507046e-02 5.827145098039215876e-01 8.233141176470588629e-01 8.401015686274510008e-01 2.476619607843136839e-01 1.308482352941175986e-01 1.336309803921568173e-01 1.330654901960783842e-01 1.330654901960783842e-01 1.336309803921568173e-01
1.291439215686275288e-01 1.369870588235293507e-01 1.395019607843136500e-01 1.277372549019607506e-01 1.397847058823529220e-01 1.240984313725490562e-01 1.473600000000000465e-01 9.359686274509804171e-02 3.728992156862744878e-01 8.082160784313725532e-01 7.830199999999999383e-01 8.012439215686274485e-01 8.113419607843137538e-01 8.191850980392156867e-01 7.838909803921568775e-01 7.995772549019607434e-01 6.721376470588235064e-01 6.642945098039214624e-01 8.527976470588235491e-01 8.118776470588234817e-01 7.891815686274510355e-01 8.079184313725490396e-01 4.409576470588235653e-01 9.472078431372543683e-02 1.347698039215685650e-01 1.330654901960783842e-01 1.338988235294116258e-01 1.324921568627450696e-01
1.448301960784313946e-01 1.291439215686275288e-01 1.453956862745098277e-01 1.316588235294117171e-01 1.319415686274509891e-01 1.378352941176469448e-01 1.092831372549020186e-01 1.583141176470588274e-01 7.748713725490196103e-01 7.650788235294118111e-01 7.751768627450980054e-01 7.967568627450980490e-01 7.743662745098038869e-01 7.939741176470588302e-01 7.810705882352940721e-01 7.810705882352940721e-01 7.786160784313724825e-01 8.119380392156863024e-01 7.676619607843137016e-01 7.600866666666666882e-01 7.698792156862744873e-01 8.395964705882352774e-01 3.723415686274509362e-01 9.864235294117651431e-02 1.347698039215685650e-01 1.338988235294116258e-01 1.319266666666666366e-01 1.313533333333333220e-01
1.448301960784313946e-01 1.213007843137254849e-01 1.336309803921568173e-01 1.414741176470587503e-01 1.299921568627451229e-01 1.165607843137255184e-01 8.772588235294120906e-02 4.507650980392157170e-01 7.880427450980391768e-01 8.222356862745098249e-01 7.693058823529411727e-01 7.771490196078432167e-01 7.693058823529411727e-01 6.947960784313724769e-01 7.947847058823529487e-01 7.712552941176470389e-01 7.668513725490195831e-01 7.590082352941176502e-01 7.805654901960783487e-01 7.553317647058823692e-01 7.614705882352941213e-01 7.376356862745098164e-01 1.566552941176471148e-01 1.115458823529411614e-01 1.386913725490196425e-01 1.378203921568627033e-01 1.358482352941176030e-01 1.352749019607843994e-01
1.291439215686275288e-01 1.409086274509803172e-01 1.297094117647059619e-01 1.297094117647059619e-01 1.336309803921568173e-01 1.165607843137255184e-01 9.500352941176470889e-02 5.821490196078431545e-01 7.566701960784313341e-01 7.656521568627451257e-01 8.026278431372548816e-01 8.143925490196077810e-01 4.810592156862745217e-01 3.566705882352938506e-02 4.905690196078431597e-01 7.984007843137255200e-01 7.911913725490196114e-01 7.598188235294117687e-01 7.444003921568627113e-01 7.581145098039215879e-01 5.200000000000000178e-01 2.266929411764706526e-01 1.056749019607843287e-01 1.339364705882352125e-01 1.386913725490196425e-01 1.369870588235293507e-01 1.378203921568627033e-01 1.364137254901960361e-01
1.330654901960783842e-01 1.409086274509803172e-01 1.257878431372548844e-01 1.179447058823528405e-01 1.493172549019607942e-01 1.400901960784314282e-01 9.500352941176470889e-02 2.939023529411765034e-01 8.272584313725490635e-01 7.566701960784313341e-01 7.774168627450980251e-01 5.017682352941176260e-01 7.039568627450987215e-02 1.272470588235293798e-01 8.998078431372535935e-02 1.543925490196077499e-01 3.538874509803922042e-01 4.519266666666666987e-01 3.331407843137255131e-01 1.880427450980391990e-01 6.674196078431371415e-02 1.392796078431371987e-01 1.143286274509803802e-01 1.260933333333333906e-01 1.386913725490196425e-01 1.369870588235293507e-01 1.369870588235293507e-01 1.375525490196077838e-01
